Sale_ID,Sale_Date,Customer_ID,Customer_Name,Region,Product_ID,Product_Name,Category,Quantity,Unit_Price,Channel,Total_Revenue,Cost
S000657,2023-02-26,4026f599,Laura Owens,Sul,P00657,Fight,Alimentos,12,414.3,App,4971.6,4155.66
S000658,2024-09-07,e4cb84ea,Matthew Hatfield,Leste,P00658,Forward,Móveis,4,63.75,Site,255.0,179.57
S000659,2023-09-22,7fbc6622,Gary Young,Leste,P00659,Stand,Móveis,18,762.27,Loja Física,13720.86,9090.65
S000660,2024-06-26,0f14adda,Matthew Shaw,Norte,P00660,These,Eletrônicos,8,255.81,App,2046.48,1205.11
S000661,2024-07-28,a5fd7dac,Danielle Osborn,Leste,P00661,Strategy,Esporte,18,47.56,Loja Física,856.08,621.2
S000662,2023-02-11,5e87a257,Tracy Torres MD,Oeste,P00662,Expect,Alimentos,10,997.59,Loja Física,9975.9,6808.83
S000663,2023-09-12,caf52b85,Brian Hubbard,Norte,P00663,Explain,Vestuário,8,128.5,Site,1028.0,592.31
S000664,2023-10-20,9a1cf255,Angela Torres,Norte,P00664,Arrive,Eletrônicos,10,460.51,App,4605.1,2540.54
S000665,2023-08-25,1d770bc6,Kimberly Swanson,Norte,P00665,Enjoy,Alimentos,3,552.6,Loja Física,1657.8,1236.9
S000666,2024-03-20,ae47f333,Desiree Butler,Oeste,P00666,Field,Esporte,15,738.63,Site,11079.45,9750.58
S000667,2024-12-23,eddc1144,Joseph Benson,Leste,P00667,Music,Eletrônicos,7,290.07,Loja Física,2030.49,1037.9
S000668,2023-04-26,0f922ce3,Stacey Flores,Norte,P00668,Ago,Eletrônicos,13,77.23,App,1003.99,683.07
S000669,2024-12-10,c67f4657,Marc Davies,Oeste,P00669,Tree,Vestuário,3,101.9,Site,305.7,191.68
S000670,2024-06-04,b843b855,Stephanie Fernandez,Sul,P00670,Weight,Esporte,13,342.37,Site,4450.81,3968.23
S000671,2023-05-02,2fdc6d95,Amber Young,Sul,P00671,Performance,Móveis,1,143.98,Site,143.98,103.7
S000672,2024-11-27,b9453e12,Crystal Moore,Norte,P00672,As,Esporte,3,790.54,App,2371.62,1874.21
S000673,2023-02-01,bc6468db,Timothy Brown,Leste,P00673,Help,Eletrônicos,19,155.82,Site,2960.58,1662.58
S000674,2024-05-06,9dcfe1e2,Sierra Morris,Oeste,P00674,Wrong,Móveis,19,488.04,Loja Física,9272.76,7520.11
S000675,2024-03-23,202ad510,Kelly Sandoval,Norte,P00675,Today,Móveis,3,431.47,App,1294.41,730.98
S000676,2024-06-10,342d695e,Teresa Elliott,Norte,P00676,Modern,Móveis,8,427.79,App,3422.32,2582.68
S000677,2023-11-22,4d87f27d,Timothy Sanders,Oeste,P00677,Admit,Móveis,8,978.24,App,7825.92,4958.09
S000678,2024-12-25,c3af01de,Curtis Bell,Norte,P00678,Could,Esporte,18,853.5,App,15363.0,13375.74
S000679,2023-01-22,756a3095,Francis Cox,Leste,P00679,Financial,Eletrônicos,13,928.66,App,12072.58,7043.04
S000680,2024-10-10,e9da3319,Miss Stephanie Holloway,Oeste,P00680,Under,Esporte,18,314.75,App,5665.5,3394.59
S000681,2024-10-16,eadbbf33,Jared Powers,Norte,P00681,Benefit,Vestuário,3,35.95,Loja Física,107.85,72.01
S000682,2023-05-21,5205492e,Patrick Shaw,Norte,P00682,Fast,Móveis,1,157.83,Loja Física,157.83,102.91
S000683,2024-06-22,a232a036,Jack Coleman,Sul,P00683,Cover,Esporte,17,13.56,App,230.52,198.62
S000684,2023-02-24,c3c43803,Chris Molina,Sul,P00684,Into,Eletrônicos,13,95.95,Site,1247.35,898.99
S000685,2023-12-05,a99c7720,Daniel Barrett,Sul,P00685,Father,Vestuário,3,320.21,Site,960.63,774.49
S000686,2023-06-20,d3633c7e,Diane Davis,Norte,P00686,Five,Eletrônicos,19,502.32,Site,9544.08,6466.32
S000687,2023-01-21,5d4932c5,Michael Holder,Norte,P00687,While,Vestuário,19,154.39,Loja Física,2933.41,2611.79
S000688,2023-09-11,516e8cd3,Donna Keller,Oeste,P00688,Skill,Esporte,3,25.2,App,75.6,59.64
S000689,2024-07-15,221b4dd4,Veronica Wilson,Oeste,P00689,Sport,Vestuário,14,204.75,App,2866.5,2079.17
S000690,2023-03-25,2b1685ac,Tamara Gray,Sul,P00690,Senior,Esporte,15,661.88,Site,9928.2,6494.72
S000691,2024-06-09,b23724d8,Barbara Powers,Norte,P00691,Free,Alimentos,8,286.77,Site,2294.16,1768.56
S000692,2024-02-17,de8fca59,Lisa Mcbride,Sul,P00692,Statement,Móveis,17,585.23,App,9948.91,8708.99
S000693,2023-11-02,9b9a14db,Ashley Sullivan,Oeste,P00693,Person,Eletrônicos,9,683.99,Loja Física,6155.91,4738.58
S000694,2023-09-09,34cf8cb8,Kurt Erickson,Oeste,P00694,Heart,Esporte,12,790.47,Loja Física,9485.64,7112.98
S000695,2023-02-04,a14fabb9,Peter Casey,Leste,P00695,Whether,Eletrônicos,16,970.99,App,15535.84,12569.36
S000696,2023-09-12,5bc9835f,Tracy Wilson,Norte,P00696,True,Vestuário,9,719.58,Site,6476.22,5582.77
S000697,2024-08-03,d3aea474,Renee Ortiz,Oeste,P00697,Management,Vestuário,1,233.55,App,233.55,165.89
S000698,2024-06-01,093962ff,Alisha Nguyen,Sul,P00698,Site,Esporte,13,129.51,Site,1683.63,1102.48
S000699,2024-12-17,967d1bf8,John Pitts,Norte,P00699,Though,Móveis,6,218.47,Site,1310.82,1082.81
S000700,2023-10-10,78a073b2,Elizabeth Rodriguez,Sul,P00700,Break,Eletrônicos,5,268.28,Loja Física,1341.4,778.29
S000701,2024-01-15,16109604,Catherine Ware,Leste,P00701,Mind,Móveis,10,532.83,App,5328.3,4587.59
S000702,2023-04-07,70f92102,Lisa Parks,Oeste,P00702,Huge,Móveis,19,369.9,Site,7028.1,4890.46
S000703,2024-02-16,622d845c,Anna Irwin,Oeste,P00703,Avoid,Esporte,18,603.02,Loja Física,10854.36,8759.44
S000704,2023-09-12,f6b5d868,Jared Hill,Sul,P00704,Care,Vestuário,12,558.26,App,6699.12,5322.46
S000705,2024-05-18,d3eddfe0,John Johnson,Oeste,P00705,Treat,Alimentos,18,300.06,App,5401.08,4379.82
S000706,2024-01-08,0991474c,Raymond Freeman,Oeste,P00706,He,Esporte,1,120.1,App,120.1,76.14
S000707,2023-03-12,1726c6ee,Kevin Ross,Leste,P00707,Important,Vestuário,10,656.05,Site,6560.5,4142.99
S000708,2023-05-08,cc29064a,Christopher Davila,Norte,P00708,Stop,Móveis,13,951.36,App,12367.68,8372.64
S000709,2024-05-30,39c5b5be,Dr. Sharon Gutierrez,Norte,P00709,Local,Alimentos,15,473.91,App,7108.65,4477.64
S000710,2023-06-05,56e6d775,Nicole Thompson,Oeste,P00710,Trial,Móveis,5,718.86,App,3594.3,2655.51
S000711,2024-12-29,d7d6a365,Kirk Rogers,Sul,P00711,Forward,Esporte,5,676.47,Site,3382.35,1804.7
S000712,2024-03-21,dd242bc6,Mary Torres,Oeste,P00712,Sound,Alimentos,15,351.25,Loja Física,5268.75,4668.05
S000713,2023-02-28,3991ce56,Todd Ortega,Sul,P00713,Though,Móveis,15,848.04,Site,12720.6,7557.17
S000714,2023-06-20,fc1c3905,Ashley Robbins,Norte,P00714,Term,Esporte,18,516.72,Loja Física,9300.96,6017.04
S000715,2024-05-26,6d8d1730,Mr. Lee Smith,Leste,P00715,Whole,Móveis,20,228.0,App,4560.0,3958.13
S000716,2023-07-30,89d2fb42,Joyce Wells,Leste,P00716,Suggest,Esporte,4,540.1,App,2160.4,1799.35
S000717,2023-03-24,27fae2d7,Tracey Carter,Sul,P00717,Author,Vestuário,3,718.47,Loja Física,2155.41,1873.44
S000718,2024-05-23,a6630511,Patty White,Norte,P00718,Treat,Móveis,6,973.66,App,5841.96,4017.65
S000719,2024-10-05,7bfd136e,Jenna Johnson MD,Sul,P00719,Trial,Vestuário,9,867.32,Site,7805.88,6138.82
S000720,2023-07-24,13cc75ea,Nathan Ryan,Sul,P00720,Radio,Móveis,16,209.46,Site,3351.36,2473.08
S000721,2024-09-21,234a3d34,James Hutchinson,Leste,P00721,Lay,Alimentos,6,394.36,Loja Física,2366.16,1459.9
S000722,2023-02-22,d718df17,Sarah Rose,Sul,P00722,Purpose,Vestuário,12,458.64,Loja Física,5503.68,4140.75
S000723,2024-01-27,793e445c,Sierra Bates,Oeste,P00723,Political,Móveis,20,915.39,Loja Física,18307.8,16176.09
S000724,2024-12-11,9d158eea,Justin Bowers,Leste,P00724,Player,Vestuário,2,621.42,App,1242.84,717.93
S000725,2023-12-15,1286bc66,Mercedes Mann,Sul,P00725,Nature,Esporte,8,157.9,Loja Física,1263.2,1069.02
S000726,2023-12-01,6f5e1967,Deborah Navarro,Leste,P00726,Many,Esporte,6,768.41,App,4610.46,2845.85
S000727,2023-04-20,8c8e35cd,Dennis Lutz,Norte,P00727,Instead,Eletrônicos,1,415.76,Loja Física,415.76,315.67
S000728,2023-08-13,2f2ff0d6,Justin Werner,Leste,P00728,Wife,Vestuário,14,513.88,Loja Física,7194.32,4778.82
S000729,2023-07-21,4693d1f3,James Delgado,Norte,P00729,Lead,Esporte,16,451.97,Loja Física,7231.52,4107.54
S000730,2024-02-24,54420c4b,Caleb Pruitt,Norte,P00730,Quickly,Alimentos,10,535.14,App,5351.4,2744.67
S000731,2024-09-08,271a8bac,Joshua Lopez,Oeste,P00731,Avoid,Esporte,19,69.52,Loja Física,1320.88,1102.44
S000732,2023-10-06,d3019e4b,Melanie Moreno,Leste,P00732,Up,Eletrônicos,6,104.38,App,626.28,465.51
S000733,2024-12-16,e046b578,Leslie Decker,Oeste,P00733,Practice,Vestuário,13,53.4,Site,694.2,388.49
S000734,2023-10-21,133f1d37,Ricardo Vargas,Sul,P00734,Pressure,Vestuário,19,568.56,Site,10802.64,5561.56
S000735,2024-05-19,14eb1f21,Sara Grimes,Oeste,P00735,Star,Eletrônicos,20,265.13,Site,5302.6,4063.77
S000736,2024-12-28,1a919131,Thomas Peterson,Norte,P00736,Majority,Esporte,18,38.66,Loja Física,695.88,369.79
S000737,2024-06-17,3f79d412,Omar Long,Norte,P00737,Just,Eletrônicos,18,861.34,Loja Física,15504.12,12359.66
S000738,2023-09-17,d63e61ee,Greg Walter,Sul,P00738,Radio,Esporte,18,887.52,Loja Física,15975.36,12290.29
S000739,2024-04-17,2105ff5f,Carlos Gallagher,Norte,P00739,Challenge,Móveis,1,663.0,Site,663.0,537.6
S000740,2024-02-20,a4b98511,Troy Mitchell,Norte,P00740,Fast,Alimentos,2,495.52,Loja Física,991.04,757.18
S000741,2025-01-02,f404a3e1,Joshua Hester,Leste,P00741,Draw,Alimentos,20,194.81,App,3896.2,2751.4
S000742,2024-12-03,e6c7b41b,Carlos Hunt,Sul,P00742,World,Esporte,2,834.19,Site,1668.38,1162.98
S000743,2024-12-11,04c389a8,Shannon Manning MD,Oeste,P00743,Establish,Móveis,3,662.01,App,1986.03,1182.12
S000744,2023-03-22,341d3cb3,Theresa Sosa,Oeste,P00744,Now,Vestuário,5,925.6,Loja Física,4628.0,3925.14
S000745,2023-08-13,c66789aa,Richard Salazar,Sul,P00745,Perform,Alimentos,20,408.66,App,8173.2,4888.13
S000746,2024-07-24,8cb491db,Joshua Stein,Sul,P00746,Order,Eletrônicos,6,415.66,Loja Física,2493.96,1811.81
S000747,2025-01-04,6fb92968,Cynthia Davis,Leste,P00747,Late,Vestuário,9,273.42,App,2460.78,2010.91
S000748,2024-05-08,41666f14,Mark Smith,Sul,P00748,Phone,Móveis,17,210.96,Loja Física,3586.32,3055.52
S000749,2023-06-13,881a70e9,Alan Harvey,Leste,P00749,Theory,Vestuário,3,960.3,Site,2880.9,2349.16
S000750,2023-07-15,d80a65aa,Amber Davis,Sul,P00750,Model,Eletrônicos,13,550.11,Site,7151.43,3972.39
S000751,2024-02-06,e5d6a1ab,Adam Wilson,Sul,P00751,Parent,Vestuário,10,744.68,Loja Física,7446.8,5367.45
S000752,2023-05-23,76010e7d,Amber Bush,Oeste,P00752,Require,Vestuário,14,229.44,Loja Física,3212.16,2317.4
S000753,2024-07-24,bc29611c,Eileen Dougherty,Sul,P00753,Teach,Esporte,1,774.79,Site,774.79,578.14
S000754,2023-12-15,a0c6f9de,Jonathan Barnes,Oeste,P00754,Somebody,Vestuário,10,434.13,Site,4341.3,2852.57
S000755,2024-10-18,c7316909,Amy Rodriguez,Norte,P00755,Former,Móveis,20,922.36,Site,18447.2,10423.52
S000756,2023-04-24,679a5cc9,Julie Koch,Norte,P00756,Gas,Alimentos,6,584.95,Loja Física,3509.7,2915.67
S000757,2023-03-02,c6ea6c8a,Erica Jackson,Sul,P00757,Smile,Móveis,11,564.06,App,6204.66,3430.21
S000758,2023-11-03,b0401cce,Mary Frazier,Oeste,P00758,Week,Alimentos,3,858.52,App,2575.56,1439.72
S000759,2023-04-25,2440d940,Mark Tucker,Sul,P00759,Want,Vestuário,14,218.28,App,3055.92,1860.42
S000760,2024-07-11,b2d31e12,Rodney White,Oeste,P00760,Without,Móveis,13,55.37,Loja Física,719.81,502.56
S000761,2024-09-30,042d282a,Nathan Salazar,Leste,P00761,Family,Alimentos,19,742.81,Loja Física,14113.39,10627.11
S000762,2024-06-13,79cd9975,Kimberly Sanchez,Oeste,P00762,Know,Eletrônicos,6,583.21,Loja Física,3499.26,2437.75
S000763,2024-01-25,69a3ee85,Angela Robinson,Norte,P00763,Rule,Vestuário,8,146.26,Site,1170.08,1030.41
S000764,2024-01-08,8d3b8eb4,Kayla Franklin DDS,Sul,P00764,Across,Eletrônicos,17,867.63,Loja Física,14749.71,8757.95
S000765,2023-12-21,50161bf6,Andrew Short,Norte,P00765,Moment,Eletrônicos,17,122.39,Loja Física,2080.63,1609.75
S000766,2024-01-25,d9bd6ccc,Megan Jensen,Sul,P00766,Part,Alimentos,20,978.3,Site,19566.0,11650.73
S000767,2024-10-09,e63e16af,Edwin Swanson,Sul,P00767,Organization,Alimentos,8,569.13,Loja Física,4553.04,3360.08
S000768,2024-10-02,3427093d,Melissa Jones,Oeste,P00768,Half,Vestuário,15,316.55,Site,4748.25,3818.6
S000769,2024-01-05,fe1deb33,Chloe Poole,Norte,P00769,Southern,Esporte,14,516.14,App,7225.96,3634.66
S000770,2024-09-22,ef3fd34e,Dorothy Thompson,Sul,P00770,No,Eletrônicos,14,732.59,App,10256.26,7299.79
S000771,2024-03-10,066d78ce,Sonya Lopez,Oeste,P00771,Issue,Esporte,14,504.81,Site,7067.34,4580.31
S000772,2024-03-02,bb5d987a,Sherri Malone,Oeste,P00772,Cup,Alimentos,4,861.36,App,3445.44,2037.28
S000773,2024-03-16,6bb4c037,Thomas Hansen,Oeste,P00773,Night,Esporte,13,963.93,Loja Física,12531.09,7891.71
S000774,2023-03-03,16b275c8,Adam Palmer,Norte,P00774,Meet,Eletrônicos,7,770.31,Loja Física,5392.17,4532.79
S000775,2024-08-19,8a2bf801,Jeffrey Harris,Leste,P00775,Again,Esporte,4,680.35,Site,2721.4,1883.63
S000776,2024-09-05,6dd41fda,Victoria Davis,Sul,P00776,Hand,Vestuário,4,598.13,Loja Física,2392.52,1212.23
S000777,2024-01-25,221fa3c6,Dalton Henderson,Leste,P00777,New,Alimentos,20,778.98,Site,15579.6,10636.39
S000778,2023-12-20,cde84b8b,Jennifer Davis DDS,Leste,P00778,Music,Eletrônicos,13,818.01,Loja Física,10634.13,5998.2
S000779,2024-01-28,f810bcfe,Thomas Rodriguez,Norte,P00779,Level,Esporte,13,839.08,Site,10908.04,8134.57
S000780,2024-05-15,5499a6b1,Francisco Thomas,Norte,P00780,Might,Eletrônicos,2,321.73,App,643.46,366.74
S000781,2023-05-08,29a749c3,Eric Howard,Sul,P00781,Stay,Eletrônicos,15,424.02,App,6360.3,3547.72
S000782,2023-07-07,064dc0f7,Anthony Short,Norte,P00782,Tonight,Esporte,13,472.1,Site,6137.3,4250.18
S000783,2023-04-18,987dc40c,Jennifer Simmons,Norte,P00783,Summer,Vestuário,18,192.68,App,3468.24,2551.21
S000784,2023-02-21,301254ed,Jacob Martinez,Leste,P00784,Sing,Móveis,7,983.03,Site,6881.21,5889.87
S000785,2024-10-29,bfe91c8d,Eric Gutierrez,Sul,P00785,Thus,Vestuário,20,679.52,Loja Física,13590.4,10057.28
S000786,2023-06-25,b1762c25,Paula Vargas,Sul,P00786,Save,Alimentos,15,546.54,Loja Física,8198.1,4528.08
S000787,2023-03-11,cb57c00a,Paul Taylor,Sul,P00787,Daughter,Vestuário,19,340.52,Site,6469.88,4035.28
S000788,2024-07-09,245ecf42,Stacy Garcia,Sul,P00788,Peace,Móveis,2,940.36,Site,1880.72,943.14
S000789,2024-11-24,b5d051fa,Charles Friedman,Sul,P00789,Size,Móveis,5,696.48,Site,3482.4,2484.76
S000790,2024-09-08,9317859d,Gregory Esparza Jr.,Leste,P00790,One,Alimentos,9,25.52,Site,229.68,141.89
S000791,2023-10-10,3499732d,Rebecca Farmer,Sul,P00791,Month,Vestuário,5,270.73,Loja Física,1353.65,1100.55
S000792,2024-11-17,d51a370d,Sarah Harris,Norte,P00792,Standard,Vestuário,3,880.15,App,2640.45,2313.89
S000793,2024-06-27,66eceba3,Steven Lopez,Leste,P00793,Fly,Esporte,5,256.22,App,1281.1,947.41
S000794,2024-08-13,716e40ac,Jason Parker,Oeste,P00794,Station,Eletrônicos,4,355.25,Loja Física,1421.0,989.21
S000795,2024-01-22,84bd88b2,James Aguirre,Leste,P00795,Worry,Eletrônicos,15,378.78,Site,5681.7,4832.24
S000796,2023-10-22,568f598a,David Burke,Leste,P00796,Car,Móveis,8,996.74,Site,7973.92,5054.87
S000797,2023-07-02,1bbc9b42,Christopher Pittman,Norte,P00797,May,Vestuário,2,168.6,Loja Física,337.2,215.34
S000798,2023-01-25,49ddcbdf,Matthew Hall,Norte,P00798,Make,Móveis,15,809.47,Site,12142.05,7985.69
S000799,2024-11-25,a9862180,Lisa Whitehead,Norte,P00799,Out,Móveis,5,300.08,Loja Física,1500.4,1076.43
S000800,2023-07-04,631240e3,Joshua Taylor,Leste,P00800,Base,Alimentos,14,321.77,Site,4504.78,2600.12
S000801,2024-07-12,aafceaa0,Gary Palmer,Sul,P00801,Good,Vestuário,3,55.23,Loja Física,165.69,99.85
S000802,2024-11-28,3b5b642a,Andrew Robinson,Sul,P00802,Own,Eletrônicos,15,936.37,Site,14045.55,9068.27
S000803,2024-10-18,6196313a,Matthew Perez,Oeste,P00803,Structure,Eletrônicos,3,628.78,Site,1886.34,1134.76
S000804,2023-11-05,733853bf,Robert Jimenez,Oeste,P00804,Life,Vestuário,9,289.21,App,2602.89,1651.9
S000805,2024-02-27,0791cb12,Valerie Taylor,Leste,P00805,Address,Alimentos,17,622.58,App,10583.86,7498.3
S000806,2024-01-26,06b4694a,Jennifer Morton,Sul,P00806,Film,Vestuário,10,347.75,Loja Física,3477.5,2408.69
S000807,2025-01-17,98783a32,Sarah Thompson,Sul,P00807,Throw,Vestuário,17,792.66,App,13475.22,9453.2
S000808,2024-11-07,0fde935e,Donald Scott,Sul,P00808,Probably,Vestuário,14,956.99,Site,13397.86,10721.34
S000809,2024-10-07,1a802d24,Susan Carson,Norte,P00809,Usually,Vestuário,6,436.09,Loja Física,2616.54,1830.63
S000810,2024-02-05,7e75efbe,Meagan Lewis,Oeste,P00810,Point,Vestuário,6,174.73,Loja Física,1048.38,679.25
S000811,2024-09-16,5e9ab545,Juan Li,Sul,P00811,Scientist,Móveis,15,719.54,Loja Física,10793.1,7634.2
S000812,2024-09-16,5d2809a8,Robert Good,Norte,P00812,Own,Eletrônicos,5,71.5,Loja Física,357.5,179.15
S000813,2023-02-24,919cecfd,Erica Gomez,Leste,P00813,His,Móveis,7,430.53,App,3013.71,2705.14
S000814,2023-12-05,d982743b,Stephanie Green,Norte,P00814,Message,Alimentos,15,315.48,App,4732.2,3473.74
S000815,2024-02-21,7f300bb0,Alison Ramirez,Oeste,P00815,Likely,Eletrônicos,3,251.83,Loja Física,755.49,389.99
S000816,2023-07-07,d89be56d,Karla Carr,Norte,P00816,Doctor,Vestuário,3,874.57,Site,2623.71,1926.09
S000817,2024-02-08,f1cf424d,James Gonzalez,Sul,P00817,Morning,Alimentos,10,150.59,App,1505.9,808.24
S000818,2024-09-26,2ef4c4da,Michael Stephenson,Norte,P00818,Turn,Esporte,7,892.18,Site,6245.26,4221.82
S000819,2024-05-06,bbf27036,Carol King,Sul,P00819,Back,Esporte,16,532.97,App,8527.52,7562.9
S000820,2023-07-27,9bb091a8,Alison Clark,Leste,P00820,Recognize,Alimentos,15,741.33,Site,11119.95,9433.06
S000821,2023-08-01,75ff5688,Michael Graves,Norte,P00821,American,Eletrônicos,19,45.0,Site,855.0,724.78
S000822,2023-01-24,8ba3ee8d,Terry Thornton,Norte,P00822,Right,Vestuário,4,117.34,App,469.36,404.91
S000823,2024-01-03,a969fda1,Janet West,Norte,P00823,Option,Móveis,16,618.17,App,9890.72,6198.73
S000824,2024-03-01,9f3b3f58,Karen Stephens,Sul,P00824,Music,Eletrônicos,16,327.01,Site,5232.16,3640.48
S000825,2024-12-19,2ad896c9,Jeanette Rhodes,Norte,P00825,Door,Alimentos,14,281.13,Loja Física,3935.82,2159.04
S000826,2023-06-23,1d425c84,Maria Atkins,Sul,P00826,Act,Vestuário,16,735.95,Loja Física,11775.2,9593.16
S000827,2023-12-17,1a7fafc5,Andrew Matthews,Leste,P00827,Within,Vestuário,15,960.1,Site,14401.5,8679.07
S000828,2023-06-21,26e9e908,Gina Fischer,Norte,P00828,Artist,Móveis,20,415.01,Site,8300.2,6982.09
S000829,2024-12-03,d3b1f6c6,Amanda Duffy,Leste,P00829,These,Móveis,4,733.81,App,2935.24,1626.7
S000830,2024-05-10,af76c553,Dawn Gomez,Norte,P00830,Huge,Vestuário,12,96.29,App,1155.48,889.8
S000831,2023-11-07,c8739b1f,Maria Ruiz,Oeste,P00831,Away,Móveis,19,682.9,App,12975.1,10538.96
S000832,2024-11-29,012dd3c1,Anthony Andrade,Norte,P00832,Pass,Móveis,4,573.05,Site,2292.2,1980.21
S000833,2023-12-15,6befdd53,Leon Williams,Leste,P00833,Prevent,Esporte,8,548.79,App,4390.32,2393.79
S000834,2023-03-09,0349174b,Kenneth Mitchell Jr.,Oeste,P00834,Tax,Esporte,12,528.43,Site,6341.16,5380.31
S000835,2023-11-12,2afe8e9d,Mark Williams,Oeste,P00835,They,Esporte,20,618.72,App,12374.4,8924.41
S000836,2024-09-02,151dc663,John Lewis,Leste,P00836,Past,Eletrônicos,8,97.35,App,778.8,436.27
S000837,2023-12-21,0192b55d,Joseph Gomez,Oeste,P00837,Country,Móveis,1,17.49,App,17.49,9.18
S000838,2024-01-03,c0343ca2,Ashley Mosley,Leste,P00838,Theory,Esporte,13,840.68,Loja Física,10928.84,6734.26
S000839,2023-08-01,f8933107,Ashley Sanders,Norte,P00839,Man,Esporte,5,98.07,Loja Física,490.35,436.84
S000840,2023-09-15,3a84560e,Kelly Joseph,Oeste,P00840,Blue,Eletrônicos,13,194.89,Site,2533.57,2001.02
S000841,2023-08-21,6e0f186d,Katrina Zamora,Norte,P00841,Any,Alimentos,5,632.8,App,3164.0,1847.0
S000842,2023-08-08,6c654ecc,Justin Barnes,Leste,P00842,Local,Vestuário,10,765.95,Site,7659.5,6001.4
S000843,2024-12-04,50aff27e,Ryan Evans,Leste,P00843,To,Eletrônicos,1,812.87,Site,812.87,480.82
S000844,2023-10-08,0d6942db,Shaun Ramirez,Norte,P00844,Dinner,Móveis,6,311.23,Site,1867.38,1057.2
S000845,2023-06-14,433d667b,Tiffany Chan,Sul,P00845,Town,Vestuário,15,808.13,Site,12121.95,8558.84
S000846,2023-10-27,06066ad1,Paula Mitchell,Norte,P00846,Conference,Eletrônicos,10,474.17,App,4741.7,2461.55
S000847,2023-08-17,24322c09,Amber Richards,Oeste,P00847,Politics,Vestuário,4,662.41,Loja Física,2649.64,2052.16
S000848,2023-06-18,c1a53275,Cody Miller,Oeste,P00848,Professor,Alimentos,13,347.32,App,4515.16,3817.7
S000849,2024-03-02,56a90da9,Michael Hill,Norte,P00849,Interview,Móveis,17,40.32,Loja Física,685.44,427.52
S000850,2023-07-21,cc63ae41,William Carlson,Norte,P00850,Pattern,Vestuário,15,222.83,Loja Física,3342.45,2973.03
S000851,2023-08-18,2436c584,Jodi Saunders,Leste,P00851,Here,Móveis,17,836.96,Site,14228.32,11503.4
S000852,2024-11-10,63591662,Jordan Hernandez,Sul,P00852,Friend,Móveis,2,683.87,Loja Física,1367.74,723.5
S000853,2023-11-07,5a86a845,Sherry Fuentes,Oeste,P00853,Quickly,Esporte,19,145.44,Loja Física,2763.36,2300.08
S000854,2024-08-22,334ee9ea,Mr. Jason Francis,Sul,P00854,Leader,Vestuário,19,328.68,App,6244.92,3124.04
S000855,2024-10-15,b7c7c2fd,Daniel Larson,Oeste,P00855,Task,Esporte,7,955.7,Site,6689.9,5222.57
S000856,2023-11-06,8835acec,Jessica Butler,Oeste,P00856,Even,Esporte,8,996.89,Loja Física,7975.12,4458.55
S000857,2023-06-09,44d56ab7,Michael Weeks,Oeste,P00857,Onto,Alimentos,18,386.83,Loja Física,6962.94,5534.53
S000858,2024-07-07,1df40b82,Janet Lopez,Norte,P00858,See,Eletrônicos,19,902.96,Site,17156.24,14049.88
S000859,2023-09-07,6dc6c864,David Black,Sul,P00859,Part,Alimentos,7,449.08,Loja Física,3143.56,2480.18
S000860,2024-02-03,3b029e97,Beth Perry,Sul,P00860,Stand,Esporte,9,890.76,Site,8016.84,6927.46
S000861,2024-07-15,3fff3e7a,Christina Rollins,Sul,P00861,Voice,Alimentos,17,305.81,App,5198.77,2970.0
S000862,2023-03-08,80169d94,James Holmes,Sul,P00862,President,Esporte,10,223.63,Loja Física,2236.3,1570.97
S000863,2023-03-05,dd20778c,Susan Davila,Norte,P00863,Ahead,Esporte,16,13.47,Loja Física,215.52,182.78
S000864,2023-07-12,f9526051,Robert Owens,Leste,P00864,Page,Móveis,2,913.9,Loja Física,1827.8,1479.09
S000865,2023-03-13,ea646e0f,Rebecca Wilson,Leste,P00865,Present,Esporte,13,247.6,Loja Física,3218.8,1839.4
S000866,2025-01-10,6d0e32fe,Christina Hunter,Sul,P00866,Here,Móveis,3,42.44,Site,127.32,90.0
S000867,2024-09-29,241d6937,Suzanne Snyder,Leste,P00867,Ask,Alimentos,16,755.86,App,12093.76,10560.67
S000868,2024-02-11,483e0fa5,Darren Mcdowell,Leste,P00868,Win,Móveis,19,902.12,Site,17140.28,10713.46
S000869,2023-08-02,e8555502,Valerie Brown,Leste,P00869,Even,Esporte,4,185.7,Site,742.8,527.25
S000870,2024-01-19,bd36303c,Shelia Frank,Norte,P00870,Until,Eletrônicos,19,493.9,Loja Física,9384.1,6704.59
S000871,2024-12-17,af380681,Kevin Tate,Sul,P00871,Employee,Vestuário,13,970.52,Site,12616.76,7695.59
S000872,2023-05-20,aa94dbea,Paul Butler,Norte,P00872,Born,Alimentos,8,971.16,Site,7769.28,4610.32
